asset,exchange,published_at,source,text,positive_probability,neutral_probability,negative_probability,sentiment_score
RELIANCE,gdelt:thehindubusinessline.com,2026-08-09 06:45:00+00:00,gdelt:thehindubusinessline.com,"Households in India , other Asia - Pacific regions highly vulnerable to El Nino - driven price shocks : S & P",0.0863480418920517,0.7500291466712952,0.16362276673316956,-0.07727472484111786
RELIANCE,gdelt:geeky-gadgets.com,2026-08-09 07:00:00+00:00,gdelt:geeky-gadgets.com,iPhone 18 Pro Availability Could See Delays at Launch,0.014453926123678684,0.16072487831115723,0.8248211145401001,-0.8103671884164214
RELIANCE,gdelt:tribuneonlineng.com,2026-08-09 07:45:00+00:00,gdelt:tribuneonlineng.com,The People Republic : How they rule - Tribune Online,0.03634754940867424,0.930315375328064,0.03333714231848717,0.0030104070901870728
RELIANCE,gdelt:moneycontrol.com,2026-08-09 08:00:00+00:00,gdelt:moneycontrol.com,"El Nino may push up food prices in India , but grain stocks offer cushion : S & P",0.24066133797168732,0.5846970677375793,0.17464159429073334,0.06601974368095398
RELIANCE,gdelt:finance.yahoo.com,2026-08-09 09:45:00+00:00,gdelt:finance.yahoo.com,How Earnings Rebound and Ongoing Buybacks At Kulicke and Soffa ( KLIC ) Has Changed Its Investment Story,0.35444265604019165,0.4837457537651062,0.16181157529354095,0.1926310807466507
RELIANCE,gdelt:slguardian.org,2026-08-09 10:00:00+00:00,gdelt:slguardian.org,Vietnam Labour Exodus Deepens Domestic Worker Shortages – Sri Lanka Guardian,0.013376750983297825,0.03110063076019287,0.9555225372314453,-0.9421457862481475
RELIANCE,gdelt:procurement-notices.undp.org,2026-08-09 11:15:00+00:00,gdelt:procurement-notices.undp.org,Procurement Notices - UNDP - JOR - 00707 - The Development of an Integrated Master Plan for Improving Waste Management,0.49291178584098816,0.4986390769481659,0.008449151180684566,0.4844626346603036
RELIANCE,gdelt:livehindustan.com,2026-08-09 12:30:00+00:00,gdelt:livehindustan.com,Stock Market outlook : घरेलू शेयर बाजारों का इस हफ्ते कैसा रहेगा प्रदर्शन ? निवेशकों को रखना होगा इन बातों का ध्यान,0.03604927659034729,0.9248012900352478,0.0391494557261467,-0.003100179135799408
RELIANCE,gdelt:economictimes.indiatimes.com,2026-08-09 12:30:00+00:00,gdelt:economictimes.indiatimes.com,Ahead of Market : 10 things that will decide D - Street action on Monday,0.027653023600578308,0.9384662508964539,0.03388073295354843,-0.006227709352970123
RELIANCE,gdelt:newkerala.com,2026-08-09 13:45:00+00:00,gdelt:newkerala.com,CM Dhami Leads Har Ghar Tiranga Yatra in Dehradun,0.07984498143196106,0.8909835815429688,0.029171407222747803,0.05067357420921326
RELIANCE,gdelt:techstory.in,2026-08-09 14:15:00+00:00,gdelt:techstory.in,Former SK Hynix Employee Jailed for Leaking Information,0.036668773740530014,0.17242319881916046,0.7909080386161804,-0.7542392648756504
RELIANCE,gdelt:bssnews.net,2026-08-09 14:15:00+00:00,gdelt:bssnews.net,Hajimul takes Bangladeshi bamboo craft beyond borders,0.1374281495809555,0.8488883972167969,0.013683428056538105,0.1237447215244174
RELIANCE,gdelt:freepressjournal.in,2026-08-09 15:15:00+00:00,gdelt:freepressjournal.in,Mumbai Coastal Gardens Plan Triggers Traffic Fears In Breach Candy ; 145 Buildings Back Napeansea Road Exit Demand,0.009554787538945675,0.043466437608003616,0.9469788074493408,-0.9374240199103951
RELIANCE,gdelt:loktej.com,2026-08-09 15:45:00+00:00,gdelt:loktej.com,शेयर बाजारों पर दिखेगा अमेरिकी आयात शुल्क का असर,0.1097041517496109,0.8692367076873779,0.021059103310108185,0.08864504843950272
RELIANCE,gdelt:hindi.business-standard.com,2026-08-09 16:00:00+00:00,gdelt:hindi.business-standard.com,"कच्चे तेल की कीमतों और पश्चिम एशिया तनाव से तय होगी इस हफ्ते बाजार की चाल , इन आंकड़ों पर रखें नजर - crude oil prices and tensions in west asia will determine the market s direction this week",0.04991655424237251,0.7689087390899658,0.18117476999759674,-0.13125821575522423
RELIANCE,gdelt:newjerseytelegraph.com,2026-08-09 18:45:00+00:00,gdelt:newjerseytelegraph.com,"BREAKING NEWS : ELEKTROS Welcomes Expanding Market Awareness as Lithium , Critical Minerals and Patented EV Charging Technology Power Its Long - Term Opportunity",0.9396557807922363,0.0495021678507328,0.01084196288138628,0.92881381791085
RELIANCE,gdelt:newjerseytelegraph.com,2026-08-09 18:45:00+00:00,gdelt:newjerseytelegraph.com,"BREAKING NEWS : ELEKTROS Energizes Its Growth Story as Lithium , Critical Minerals and Advanced EV Charging Technology Reach a Broader Investment Audience",0.8702950477600098,0.12268093228340149,0.00702403299510479,0.863271014764905
RELIANCE,gdelt:finanznachrichten.de,2026-08-09 19:30:00+00:00,gdelt:finanznachrichten.de,"Elektros , Inc .: BREAKING NEWS : ELEKTROS Energizes Its Growth Story as Lithium , Critical Minerals and Advanced EV Charging Technology Reach a Broader Investment Audience",0.8744704723358154,0.11772870272397995,0.0078008440323174,0.866669628303498
RELIANCE,gdelt:finanznachrichten.de,2026-08-09 19:30:00+00:00,gdelt:finanznachrichten.de,"Elektros , Inc .: BREAKING NEWS : ELEKTROS Builds Positive Momentum as Lithium , Critical Minerals and Proprietary EV Charging Innovation Capture Growing Investor Attention",0.9496214389801025,0.03251153975725174,0.01786709763109684,0.9317543413490057
RELIANCE,gdelt:finance.yahoo.com,2026-08-09 20:00:00+00:00,gdelt:finance.yahoo.com,Sundar Pichai Alphabet Has Grown Google Cloud Revenue 82 % Year Over Year . Here Why That Growth Rate Justifies the Company Capex Bet .,0.5463758707046509,0.4417988955974579,0.01182533148676157,0.5345505392178893
RELIANCE,gdelt:indiagazette.com,2026-08-09 20:00:00+00:00,gdelt:indiagazette.com,Har Ghar Tiranga Yatra : CM Dhami urges Uttarakhand people to hoist Tricolour at homes on Independence Day,0.07598080486059189,0.9005467295646667,0.023472467437386513,0.052508337423205376
RELIANCE,gdelt:alaska-native-news.com,2026-08-09 20:00:00+00:00,gdelt:alaska-native-news.com,"Sullivan & Cruz Lead Letter Urging Sanctions on China Illegal , Unreported , and Unregulated Fishing Fleet – Alaska Native News",0.04105408489704132,0.6712232232093811,0.2877226769924164,-0.24666859209537506
RELIANCE,gdelt:economictimes.indiatimes.com,2026-08-09 20:00:00+00:00,gdelt:economictimes.indiatimes.com,"FSSAI crackdown in consumer interest , says Britannia chief Rakshit Hargave",0.025684470310807228,0.06516270339488983,0.9091527462005615,-0.8834682758897543
RELIANCE,gdelt:gdnonline.com,2026-08-09 20:45:00+00:00,gdelt:gdnonline.com,UAE Business : XRG chemicals portfolio delivers resilient Q2 earnings,0.9514629244804382,0.031736865639686584,0.016800235956907272,0.934662688523531
RELIANCE,gdelt:nepalnational.com,2026-08-09 23:00:00+00:00,gdelt:nepalnational.com,Can  Islamic NATO  reign in both Israel and Iran ?,0.029213856905698776,0.8629392981529236,0.10784684121608734,-0.07863298431038857
RELIANCE,gdelt:shanghainews.net,2026-08-09 23:30:00+00:00,gdelt:shanghainews.net,Can Islamic NATO reign in both Israel and Iran,0.029976794496178627,0.8969442248344421,0.0730789452791214,-0.04310215078294277
RELIANCE,gdelt:clevelandstar.com,2026-08-09 23:45:00+00:00,gdelt:clevelandstar.com,"BREAKING NEWS : ELEKTROS Builds Positive Momentum as Lithium , Critical Minerals and Proprietary EV Charging Innovation Capture Growing Investor Attention",0.9506272673606873,0.03231985867023468,0.01705283112823963,0.9335744362324476
RELIANCE,gdelt:hindi.business-standard.com,2026-08-10 01:45:00+00:00,gdelt:hindi.business-standard.com,उदारीकरण के 35 साल :  सनसेट इंडस्ट्री  जिसने आर्थिक सुधारों के बाद लिख दी विकास की नई इबारत - 35 years of liberalization the sunset industry that scripted a new story of growth post economic reforms,0.5409114360809326,0.4465378224849701,0.01255080010741949,0.5283606359735131
RELIANCE,gdelt:mondaq.com,2026-08-10 02:00:00+00:00,gdelt:mondaq.com,"DOJ NFED Expands Federal - State Partnerships Targeting Medicaid Fraud - White Collar Crime , Anti - Corruption & Fraud",0.7909348011016846,0.1958174705505371,0.013247635215520859,0.7776871658861637
RELIANCE,gdelt:vietnamnews.vn,2026-08-10 04:15:00+00:00,gdelt:vietnamnews.vn,Saigon Hi - Tech Park expansion to make over HCM City technology landscape,0.2951790392398834,0.6972278356552124,0.0075931549072265625,0.28758588433265686
RELIANCE,marketaux:business-standard.com,2026-08-10 04:32:42+00:00,marketaux:business-standard.com,"Within the Nifty-500, DIIs were overweight in Consumer, public sector undertaking (PSU) Banks, Oil & Gas, Telecom, Metals, and Technology sectors in the June 2026 quarter, reports suggest.

Domestic Institutional Investors’ (DIIs’) net investment in the equity segment crossed Rs 5 trillion for the third straight calendar year in 2026.

DIIs, wh...",0.22321577370166779,0.12615233659744263,0.6506319642066956,-0.42741619050502777
RELIANCE,gdelt:allafrica.com,2026-08-10 05:00:00+00:00,gdelt:allafrica.com,Africa : The World Has Changed . African Countries Must Rethink How They Grow Their Economies,0.05328063666820526,0.7738264203071594,0.17289294302463531,-0.11961230635643005
RELIANCE,gdelt:retail.economictimes.indiatimes.com,2026-08-10 05:30:00+00:00,gdelt:retail.economictimes.indiatimes.com,"Dabur : Britannia Rakshit Hargave Supports FSSAI Crackdown for Consumer Safety , ETRetail",0.2431192547082901,0.7269840240478516,0.029896751046180725,0.21322250366210938
RELIANCE,gdelt:asianews.network,2026-08-10 07:00:00+00:00,gdelt:asianews.network,Hanoi International Martial Arts Festival opens in glittering ceremony,0.07499377429485321,0.892469584941864,0.03253661096096039,0.04245716333389282
RELIANCE,gdelt:ft.lk,2026-08-10 07:15:00+00:00,gdelt:ft.lk,Safeguarding Sri Lanka trade integrity,0.06781327724456787,0.9096102714538574,0.022576408460736275,0.045236868783831596
RELIANCE,gdelt:boldsky.com,2026-08-10 08:30:00+00:00,gdelt:boldsky.com,"World Biofuel Day 2026 : Significance , Benefits And India Growing Push With Sampoorn Gobardhan Scheme",0.7476313710212708,0.2438673973083496,0.008501277305185795,0.739130093716085
RELIANCE,gdelt:jagran.com,2026-08-10 08:30:00+00:00,gdelt:jagran.com,"ये है देश की सबसे छोटी लिस्टेड कंपनी , ₹5000 से कम में शेयर नहीं बल्कि खरीद सकते हैं पूरी कंपनी ; आप बनना चाहेंगे मालिक ? - white hall commercial is smallest listed company in india by market cap",0.06832634657621384,0.9111826419830322,0.02049100585281849,0.04783534072339535
RELIANCE,gdelt:panchjanya.com,2026-08-10 09:45:00+00:00,gdelt:panchjanya.com,ब्लू - कॉलर ब्लैकआउट संकट : क्यों घट रहे हैं कुशल कामगार और कैसे बनेगा समाधान ?,0.10077967494726181,0.8754857182502747,0.02373463474214077,0.07704504020512104
RELIANCE,gdelt:analisidifesa.it,2026-08-10 09:45:00+00:00,gdelt:analisidifesa.it,Dallo strike allinterdizione : il sistema operativo dei droni sul fronte ucraino – Analisi Difesa,0.10679188370704651,0.873773455619812,0.019434675574302673,0.08735720813274384
RELIANCE,gdelt:ghanamma.com,2026-08-10 10:30:00+00:00,gdelt:ghanamma.com,Nigeria and Ghana Forge Strategic Partnerships in Digital Innovation and Technology for Economic Transformation – Ghanamma . com,0.7727818489074707,0.21762467920780182,0.009593452326953411,0.7631883965805173
RELIANCE,gdelt:chinanationalnews.com,2026-08-10 11:00:00+00:00,gdelt:chinanationalnews.com,Can Islamic NATO rein in both Israel and Iran,0.11941597610712051,0.8649418354034424,0.01564219780266285,0.10377377830445766
RELIANCE,gdelt:nobat.com,2026-08-10 12:45:00+00:00,gdelt:nobat.com,વિશ્વ સિંહ દિવસ નિમિત્તે યાદોના વિશ્વમાં,0.05695515125989914,0.890884280204773,0.05216061696410179,0.004794534295797348
RELIANCE,gdelt:finanznachrichten.de,2026-08-10 13:00:00+00:00,gdelt:finanznachrichten.de,American Resources Corporation : American Resources CEO Mark Jensen Attends U . S . Department of State Mining Roundtable Hosted by President Donald J . Trump and Secretary Marco Rubio,0.03682207316160202,0.9307737946510315,0.032404158264398575,0.0044179148972034454
RELIANCE,gdelt:indiaeducationdiary.in,2026-08-10 13:45:00+00:00,gdelt:indiaeducationdiary.in,"BITS Design School First Practice School Cohort takes Design into Space , Finance and Scientific Research - India Education | Latest Education News | Global Educational News",0.05914154648780823,0.9241116642951965,0.01674678921699524,0.04239475727081299
RELIANCE,gdelt:weekendpost.co.bw,2026-08-10 14:00:00+00:00,gdelt:weekendpost.co.bw,BSE aims to grow capital markets tenfold by 2030,0.8949180841445923,0.09649927169084549,0.008582580834627151,0.8863355033099651
RELIANCE,gdelt:ethw.org,2026-08-10 14:00:00+00:00,gdelt:ethw.org,"Milestones : Parametron , 1954",0.05301982909440994,0.9284297823905945,0.018550412729382515,0.03446941636502743
RELIANCE,gdelt:bangladeshsun.com,2026-08-10 14:15:00+00:00,gdelt:bangladeshsun.com,VTDS Enters Strategic Technology Partnership with Czech Firm DEUS Automation,0.8264324069023132,0.1673724353313446,0.006195169407874346,0.8202372374944389
RELIANCE,gdelt:pr-inside.com,2026-08-10 14:30:00+00:00,gdelt:pr-inside.com,MDCE Targets $5 Trillion Global Agriculture Market with StrainScan ...,0.19451802968978882,0.7806349992752075,0.024846931919455528,0.1696710977703333
RELIANCE,gdelt:jpost.com,2026-08-10 15:15:00+00:00,gdelt:jpost.com,Made in India : Inside the India - Israel weapons alliance Amnesty wants dismantled,0.07800986617803574,0.9011706113815308,0.02081952802836895,0.057190338149666786
RELIANCE,gdelt:jpost.com,2026-08-10 16:30:00+00:00,gdelt:jpost.com,Amnesty targets India - Israel defense ties over weapons shipments amid Gaza war,0.04238346219062805,0.09074036031961441,0.8668761849403381,-0.8244927227497101
RELIANCE,gdelt:hawaiitelegraph.com,2026-08-10 17:45:00+00:00,gdelt:hawaiitelegraph.com,MDCE Targets $5 Trillion Global Agriculture Market with StrainScan Pro Enterprise Deployment on iPad Air ( OTC Pink : MDCE ),0.24624371528625488,0.7426058650016785,0.01115043368190527,0.2350932816043496
RELIANCE,gdelt:hawaiitelegraph.com,2026-08-10 17:45:00+00:00,gdelt:hawaiitelegraph.com,"ELEKTROS Gains Market Visibility as Critical Minerals , Lithium and Next - Generation EV Charging Take Center Stage",0.9177066683769226,0.07236136496067047,0.009931915439665318,0.9077747529372573
RELIANCE,gdelt:hawaiitelegraph.com,2026-08-10 17:45:00+00:00,gdelt:hawaiitelegraph.com,"ELEKTROS Builds Momentum as Lithium , Critical Minerals and EV Charging Technology Draw Increasing Investor Attention",0.9466610550880432,0.03965648636221886,0.013682452961802483,0.9329786021262407
RELIANCE,gdelt:miningdigital.com,2026-08-10 20:15:00+00:00,gdelt:miningdigital.com,Inside President Trump $2bn US Mining Commitment,0.16602154076099396,0.8200957179069519,0.01388279628008604,0.15213874448090792
RELIANCE,gdelt:hindi.business-standard.com,2026-08-10 20:15:00+00:00,gdelt:hindi.business-standard.com,"DII Equity Inflows : विदेशी निवेशकों की बिकवाली के बीच DII का भरोसा कायम , 2026 में ₹5 . 13 लाख करोड़ निवेश - dii confidence remains intact amidst selling by foreign investors 5 point 13 lakh crore invested in 2026",0.8685935139656067,0.09826865792274475,0.033137835562229156,0.8354556784033775
RELIANCE,gdelt:manilatimes.net,2026-08-10 20:45:00+00:00,gdelt:manilatimes.net,Getty Images Reports Second Quarter 2026 Results,0.01902741752564907,0.9360163807868958,0.04495617374777794,-0.025928756222128868
RELIANCE,gdelt:manilatimes.net,2026-08-10 20:45:00+00:00,gdelt:manilatimes.net,Rackspace Technology Reports Second Quarter 2026 Results,0.020705735310912132,0.935392439365387,0.04390176385641098,-0.023196028545498848
RELIANCE,gdelt:manilatimes.net,2026-08-10 21:15:00+00:00,gdelt:manilatimes.net,Compass Diversified Reports Second Quarter 2026 Financial Results,0.025204360485076904,0.9040225744247437,0.07077310979366302,-0.04556874930858612
RELIANCE,gdelt:finanznachrichten.de,2026-08-10 21:15:00+00:00,gdelt:finanznachrichten.de,CBLT Inc .: CBLT Announces Additional Business Venture,0.059580303728580475,0.9204124808311462,0.020007241517305374,0.0395730622112751
RELIANCE,gdelt:itnewsonline.com,2026-08-10 21:15:00+00:00,gdelt:itnewsonline.com,IT News Online - Sekur Private Data Government Team Attending DoDIIS Worldwide Intelligence Conference,0.06352368742227554,0.9209484457969666,0.015527901239693165,0.04799578618258238
RELIANCE,gdelt:montrealgazette.com,2026-08-10 21:15:00+00:00,gdelt:montrealgazette.com,Draganfly Announces Record Quarterly Results,0.34821227192878723,0.3221328556537628,0.3296547830104828,0.018557488918304443
RELIANCE,gdelt:bostonstar.com,2026-08-10 22:30:00+00:00,gdelt:bostonstar.com,"Dynamic Aerospace Systems , Ticker BRQL , Reports Second Quarter 2026 Financial Results and Provides Shareholder Update",0.033748798072338104,0.9484358429908752,0.0178153645247221,0.015933433547616005
RELIANCE,gdelt:leaderpost.com,2026-08-10 23:30:00+00:00,gdelt:leaderpost.com,FOBI AI Inc . Announces Reinstatement to Trading on TSX Venture Exchange and Other Corporate Updates,0.025777282193303108,0.9385238885879517,0.03569888323545456,-0.009921601042151451
RELIANCE,gdelt:torontotelegraph.com,2026-08-10 23:45:00+00:00,gdelt:torontotelegraph.com,Sekur Private Data Government Team Attending DoDIIS Worldwide Intelligence Conference,0.06262818723917007,0.91845703125,0.018914708867669106,0.04371347837150097
RELIANCE,gdelt:torontotelegraph.com,2026-08-10 23:45:00+00:00,gdelt:torontotelegraph.com,NioCorp Project to Expand Production to 8 Made - in - USA Critical Minerals Over a 40 - Year Mine Life with an Estimated $4 . 1 Billion Pre - Tax NPV8 %,0.9285168051719666,0.06252758949995041,0.008955639787018299,0.9195611653849483
TCS,gdelt:finance.yahoo.com,2026-07-05 04:00:00+00:00,gdelt:finance.yahoo.com,India regains favor as investors seek shelter from AI - driven market swings,0.7038475275039673,0.10417180508375168,0.19198071956634521,0.5118668079376221
TCS,gdelt:hindustantimes.com,2026-07-05 05:15:00+00:00,gdelt:hindustantimes.com,Global investors looking for shelter amid AI storm turn to India,0.1280965805053711,0.3556540012359619,0.516249418258667,-0.3881528377532959
TCS,gdelt:moneycontrol.com,2026-07-05 05:30:00+00:00,gdelt:moneycontrol.com,India stocks regain global investor interest as AI trade loses momentum,0.2185354083776474,0.08403511345386505,0.6974294185638428,-0.4788940101861954
TCS,gdelt:economictimes.indiatimes.com,2026-07-05 05:30:00+00:00,gdelt:economictimes.indiatimes.com,Investors looking for shelter from AI storm are turning to India,0.04160032793879509,0.3727760314941406,0.5856236815452576,-0.5440233536064625
TCS,gdelt:livemint.com,2026-07-05 05:30:00+00:00,gdelt:livemint.com,Q3 results to US - Iran war : Top five triggers that may dictate the Indian stock market this week,0.01919744908809662,0.654256284236908,0.32654625177383423,-0.3073488026857376
TCS,gdelt:economictimes.indiatimes.com,2026-07-05 05:30:00+00:00,gdelt:economictimes.indiatimes.com,C Suite to startup street : The second act that corporate veterans are choosing,0.053143907338380814,0.9176915884017944,0.029164427891373634,0.02397947944700718
TCS,gdelt:prokerala.com,2026-07-05 07:15:00+00:00,gdelt:prokerala.com,"Q1 earnings , crude oil , FII flows likely to drive Indian stock market next week",0.4665154218673706,0.3294004201889038,0.20408408343791962,0.262431338429451
TCS,gdelt:economictimes.indiatimes.com,2026-07-05 07:45:00+00:00,gdelt:economictimes.indiatimes.com,"M - cap of 6 of top - 10 most valued firms surges Rs 1 lakh cr ; Airtel , Bajaj Fin top winners",0.9354950189590454,0.03896526247262955,0.025539765134453773,0.9099552538245916
TCS,gdelt:timesofindia.indiatimes.com,2026-07-05 08:15:00+00:00,gdelt:timesofindia.indiatimes.com,"Market recap : Top - 10 firms add Rs 1 lakh crore in market capitalisation ; Airtel , Bajaj Finance lead gains",0.9170312881469727,0.07040498405694962,0.01256380695849657,0.9044674811884761
TCS,gdelt:asia.nikkei.com,2026-07-05 08:45:00+00:00,gdelt:asia.nikkei.com,"Sara Duterte impeachment , NATO summit , Modi visits Indonesia",0.054162103682756424,0.839796781539917,0.10604113340377808,-0.05187902972102165
TCS,gdelt:livemint.com,2026-07-05 08:45:00+00:00,gdelt:livemint.com,"Mcap of 6 of top - 10 most valued firms surges by ₹1 lakh crore ; Airtel , Bajaj Finance top gainers",0.9391096234321594,0.03652513772249222,0.02436528168618679,0.9147443417459726
TCS,gdelt:orissapost.com,2026-07-05 08:45:00+00:00,gdelt:orissapost.com,"Mcap of six of top - 10 most valued firms surges Rs 1 lakh cr ; Airtel , Bajaj Fin top winners",0.9175648093223572,0.04611543193459511,0.03631968051195145,0.8812451288104057
TCS,gdelt:moneycontrol.com,2026-07-05 09:45:00+00:00,gdelt:moneycontrol.com,From TCS results to crude oil : 5 factors that could drive the stock market this week,0.052799370139837265,0.9205893278121948,0.026611268520355225,0.02618810161948204
TCS,gdelt:haribhoomi.com,2026-07-05 10:30:00+00:00,gdelt:haribhoomi.com,"Market Cap Report : टॉप - 10 में से 6 कंपनियों का मार्केट कैप 1 लाख करोड़ बढ़ा , जानिए किसे हुआ सबसे ज्यादा फायदा",0.055005013942718506,0.9132528305053711,0.031742192804813385,0.02326282113790512
TCS,gdelt:ianslive.in,2026-07-05 11:30:00+00:00,gdelt:ianslive.in,Six of top - 10 most - valued firms add over Rs 1 lakh crore in market value last week,0.7440022826194763,0.23883602023124695,0.017161648720502853,0.7268406338989735
TCS,gdelt:dailyexcelsior.com,2026-07-05 13:00:00+00:00,gdelt:dailyexcelsior.com,"Mcap of 6 of top - 10 most valued firms surges  Rs 1 lakh cr ; Airtel , Bajaj Fin top winners",0.9235146641731262,0.04241542890667915,0.03406995162367821,0.889444712549448
TCS,gdelt:hindi.business-standard.com,2026-07-05 14:00:00+00:00,gdelt:hindi.business-standard.com,"Market Outlook : इस हफ्ते शेयर बाजार में क्या रहेगा ट्रिगर ? TCS रिजल्ट , क्रूड ऑयल और ग्लोबल संकेत अहम - market outlook stock markets to track crude prices global trends tcs earnings this week",0.035643041133880615,0.9166194796562195,0.047737445682287216,-0.012094404548406601
TCS,gdelt:businessworld.in,2026-07-05 17:30:00+00:00,gdelt:businessworld.in,"Top 10 Firms Add Rs 1 Lakh Cr In Market Value As Bharti Airtel , Bajaj Finance Lead Gains",0.7542435526847839,0.22823940217494965,0.017516985535621643,0.7367265671491623
TCS,gdelt:chinatechnews.com,2026-07-05 18:15:00+00:00,gdelt:chinatechnews.com,"Dalal Street Week Ahead : TCS Q1 earnings , FOMC minutes , oil prices , monsoon progress among 10 key factors to watch",0.06966055184602737,0.9097668528556824,0.020572604611516,0.049087947234511375
TCS,gdelt:economictimes.indiatimes.com,2026-07-06 03:00:00+00:00,gdelt:economictimes.indiatimes.com,"Navi eyes Rs 3 , 000 - crore IPO ; inside IT CEO pay",0.03276883065700531,0.941646933555603,0.025584284216165543,0.0071845464408397675
TCS,gdelt:investinglive.com,2026-07-06 03:00:00+00:00,gdelt:investinglive.com,Indian equities emerge as AI - hedge haven as global tech rally wobbles,0.11813881248235703,0.059209275990724564,0.8226519227027893,-0.7045131102204323
TCS,gdelt:economictimes.indiatimes.com,2026-07-06 03:00:00+00:00,gdelt:economictimes.indiatimes.com,"IT corner offices land massive hikes , cubicles get single digits",0.18353763222694397,0.7853272557258606,0.03113511949777603,0.15240251272916794
TCS,gdelt:timesofindia.indiatimes.com,2026-07-06 03:00:00+00:00,gdelt:timesofindia.indiatimes.com,"Stock market live updates today : Will Sensex , Nifty extend last week rally ? All eyes on earnings , crude oil , Fed minutes and more",0.032718051224946976,0.9349622130393982,0.032319724559783936,0.00039832666516304016
TCS,gdelt:thehindubusinessline.com,2026-07-06 10:45:00+00:00,gdelt:thehindubusinessline.com,"Sensex touches 78 , 370 , Nifty tops 24 , 450 as bank stocks , lower crude lift markets",0.781783401966095,0.07455092668533325,0.14366568624973297,0.638117715716362
TCS,gdelt:orissapost.com,2026-07-06 11:00:00+00:00,gdelt:orissapost.com,"Markets surge to 4th day led by bank stocks , lower oil prices",0.829395592212677,0.05733276531100273,0.11327166110277176,0.7161239311099052
TCS,marketaux:rediff.com,2026-07-06 11:00:11+00:00,marketaux:rediff.com,"Indian benchmark indices Sensex and Nifty extended their winning streak to a fourth consecutive day, driven by strong buying in blue-chip bank stocks and a decline in global crude oil prices. Fresh foreign fund inflows also contributed to the optimistic sentiment in the domestic equity market.

Indian benchmark indices Sensex and Nifty extended their winning streak for the fourth consecutive day, propelled by robust buying in bank stocks and favourable...",0.9508088231086731,0.021013066172599792,0.028178108856081963,0.9226307142525911
TCS,gdelt:businesstoday.in,2026-07-06 11:15:00+00:00,gdelt:businesstoday.in,"TCS Q1 results , dividend announcement : Key dates , earnings preview , 5 things to watch",0.025511154904961586,0.9288896322250366,0.04559923708438873,-0.020088082179427147
TCS,gdelt:thehindubusinessline.com,2026-07-06 13:15:00+00:00,gdelt:thehindubusinessline.com,"Market Today : Sensex jumps 521 pts , Nifty crosses 24 , 400 on banking , realty gains",0.8969770073890686,0.07771871984004974,0.02530433051288128,0.8716726768761873
TCS,gdelt:thehindubusinessline.com,2026-07-06 13:15:00+00:00,gdelt:thehindubusinessline.com,Indian IT firms face weak Q1 as AI pressure and slow client spending hit growth,0.011300180107355118,0.01406809687614441,0.9746317863464355,-0.9633316062390804
TCS,gdelt:tribuneindia.com,2026-07-06 16:30:00+00:00,gdelt:tribuneindia.com,"Stock markets rise for 4th day , close at over 2 - month high on gains in bank , oil shares",0.862421452999115,0.06995490193367004,0.06762367486953735,0.7947977781295776
TCS,gdelt:organiser.org,2026-07-06 21:45:00+00:00,gdelt:organiser.org,Nida Khan gets bail in Nashik TCS Corporate Jihad Case,0.14142698049545288,0.7328649163246155,0.12570805847644806,0.015718922019004822
TCS,gdelt:dailypioneer.com,2026-07-07 04:45:00+00:00,gdelt:dailypioneer.com,Sensex Rises 521 Points to Two - Month High as Bank and Oil Stocks Rally,0.8084633946418762,0.09303213655948639,0.09850447624921799,0.7099589183926582
TCS,gdelt:livehindustan.com,2026-07-07 05:15:00+00:00,gdelt:livehindustan.com,"TCS धर्मांतरण कांड : निदा खान को मिली जमानत , पीड़िता से संबंध बनाने वाले दानिश शेख का क्या हुआ ?",0.12987685203552246,0.8496469259262085,0.020476294681429863,0.1094005573540926
TCS,marketaux:rediff.com,2026-07-07 05:28:45+00:00,marketaux:rediff.com,"Indian benchmark indices Sensex and Nifty advanced in early trade, driven by renewed foreign fund inflows and a significant drop in crude oil prices to pre-war levels, signalling an uptrend in the market. Track Sensex, Nifty on July 7, 2026.

Indian stock markets, including the Sensex and Nifty, are experiencing an uptrend driven by a resurgence in foreign fund inflows and the stabilisation of crude ...",0.5672314763069153,0.027639418840408325,0.405129075050354,0.16210240125656128
TCS,gdelt:channellife.co.nz,2026-07-07 05:30:00+00:00,gdelt:channellife.co.nz,Tait Systems NZ appoints Steve Bush as chief executive,0.040444549173116684,0.9075090289115906,0.05204639583826065,-0.011601846665143967
TCS,gdelt:freepressjournal.in,2026-07-07 05:30:00+00:00,gdelt:freepressjournal.in,"Sensex , Nifty Rise In Early Trade As FIIs Turn Buyers , Crude Eases",0.9235876798629761,0.04281274229288101,0.03359958156943321,0.8899880982935429
TCS,gdelt:thehindu.com,2026-07-07 06:30:00+00:00,gdelt:thehindu.com,Stock markets climb in early trade on foreign fund inflows,0.08062796294689178,0.031337276101112366,0.8880347609519958,-0.8074067980051041
TCS,gdelt:hindi.business-standard.com,2026-07-07 08:00:00+00:00,gdelt:hindi.business-standard.com,"TCS Q1 Results : आज आएंगे टीसीएस के नतीजे , डिविडेंड का भी हो सकता है ऐलान ; जानिए क्या हैं ब्रोकरेज की उम्मीदें - tcs q1 results today dividend announcement likely what brokerages expect",0.044930096715688705,0.9311708211898804,0.02389908954501152,0.021031007170677185
